time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz,scenario,provider,start_time,timestamp,enodeb,drive_id
693.21,1544620551,6144.27,51.469592,7.477522,166.12,13.86,0.2,83.6,1,-105,-18,-8,4,37,1,12896770,377,68,10,1.49,2023,17.95,880,suburban,o2,2018-12-12T13:04:17Z,2018-12-12T13:15:51Z,50378,2
770.17,1544620627,7051.64,51.464881,7.481543,163.8,13.4,-0.44,200.84,1,-93,-11,2,5,44,10,12909339,289,76,0.1,2,40,15.09,1750,suburban,o2,2018-12-12T13:04:17Z,2018-12-12T13:17:07Z,50427,2
782.55,1544620639,7201.49,51.463599,7.480903,162.97,10.61,-0.38,195.43,1,-95,-15,-6,5,46,10,12909339,289,77,5,4.58,357,18.5,1750,suburban,o2,2018-12-12T13:04:17Z,2018-12-12T13:17:19Z,50427,2
790.72,1544620648,7283.1,51.462897,7.480561,170.42,11.82,0.19,196.93,1,-93,-15,-2,6,48,7,12909595,143,78,2,8.4,328,14.12,1750,suburban,o2,2018-12-12T13:04:17Z,2018-12-12T13:17:28Z,50428,2
800.15,1544620657,7371.64,51.462187,7.480235,174.67,0.87,-1.17,196.76,1,-91,-12,8,8,47,7,12909595,143,79,4,11.92,46,19.81,1750,suburban,o2,2018-12-12T13:04:17Z,2018-12-12T13:17:37Z,50428,2
810.19,1544620668,7404.87,51.462084,7.480735,173.61,11.59,1.53,91.09,1,-94,-8,8,9,36,7,12909595,143,80,10,10.17,52,16.56,1750,suburban,o2,2018-12-12T13:04:17Z,2018-12-12T13:17:48Z,50428,2
820.2,1544620677,7518.3,51.462052,7.482362,175.65,8.49,-1.17,90.85,1,-98,-13,-3,8,38,7,12909595,143,81,8,6.64,49,20.28,1750,suburban,o2,2018-12-12T13:04:17Z,2018-12-12T13:17:57Z,50428,2
830.37,1544620687,7609.25,51.462024,7.483655,175.09,9.16,0,91.65,1,-98,-13,1,5,39,14,12909339,289,82,0.1,0.76,256,18.53,1750,suburban,o2,2018-12-12T13:04:17Z,2018-12-12T13:18:07Z,50427,2
840.16,1544620698,7694.79,51.461562,7.484372,177.88,10.13,1.18,171.14,1,-81,-7,12,11,51,5,12909593,141,83,4,17.09,44,7.55,1750,suburban,o2,2018-12-12T13:04:17Z,2018-12-12T13:18:18Z,50428,2
850.15,1544620707,7811.12,51.460472,7.484556,186.28,12.59,-0.46,180.05,1,-77,-7,10,9,54,5,12909593,141,84,0.1,3.59,38,6.52,1750,suburban,o2,2018-12-12T13:04:17Z,2018-12-12T13:18:27Z,50428,2
860.19,1544620717,7938.7,51.459306,7.484311,195.17,13.44,-0.02,189.75,1,-71,-11,5,11,63,5,12909593,141,85,0.5,3.78,66,2.78,1750,suburban,o2,2018-12-12T13:04:17Z,2018-12-12T13:18:37Z,50428,2
870.15,1544620727,8078.46,51.458077,7.483866,197.97,14.11,-0.12,193.15,1,-75,-9,8,11,60,4,12909595,143,86,0.1,3.77,42,-0.86,1750,suburban,o2,2018-12-12T13:04:17Z,2018-12-12T13:18:47Z,50428,2
880.18,1544620737,8227.88,51.456739,7.483431,206.14,14.8,-0.06,191.39,1,-82,-11,0,6,53,20,12909339,289,87,4,12.9,51,14.89,1750,suburban,o2,2018-12-12T13:04:17Z,2018-12-12T13:18:57Z,50427,2
890.18,1544620747,8382.31,51.455371,7.483299,214.82,13.42,-0.65,176.95,1,-86,-6,9,11,45,4,12909594,142,88,7,11.31,51,12.61,1750,suburban,o2,2018-12-12T13:04:17Z,2018-12-12T13:19:07Z,50428,2
900.15,1544620758,8522.61,51.454139,7.483951,222.29,16.64,-0.88,153.98,1,-84,-5,13,12,47,4,12909594,142,89,4,5.49,49,19.34,1750,suburban,o2,2018-12-12T13:04:17Z,2018-12-12T13:19:18Z,50428,2
10.24,1544679446,99.14,51.449242,7.488433,253.01,12.15,0.24,178.78,1,-102,-7,10,7,31,13,12918809,429,0,7,12.93,40,20.97,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:37:26Z,50464,2
20.24,1544679456,234.91,51.447986,7.488033,256.16,13.99,-0.06,193.4,1,-97,-6,19,12,34,13,12918809,429,1,4,11.89,46,19.16,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:37:36Z,50464,2
30.21,1544679466,370.76,51.446784,7.488022,260.86,13.92,0.05,168.85,1,-98,-7,22,5,34,13,12918809,429,2,7,15.2,36,10.47,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:37:46Z,50464,2
40.29,1544679475,513.71,51.445705,7.489184,266.55,14.89,0.06,135.81,1,-98,-6,27,11,34,13,12918809,429,3,6,12.06,40,10.5,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:37:55Z,50464,2
60.22,1544679496,715.9,51.444663,7.491546,274.52,1.6,1.18,127.87,1,-104,-8,10,15,30,13,12918809,429,5,3,9.21,38,21.62,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:38:16Z,50464,2
70.21,1544679506,778.14,51.444154,7.491419,277.94,11.17,0.85,215.67,1,-90,-8,30,6,44,13,12918809,429,6,5,18.36,38,10.3,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:38:26Z,50464,2
80.2,1544679515,907.25,51.443203,7.49029,277.03,14.18,-0.37,216.73,1,-90,-6,8,10,42,13,12918809,429,7,2,16.24,38,8.61,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:38:35Z,50464,2
90.22,1544679526,1047.3,51.442207,7.48908,278.48,14.88,0.24,218.11,1,-81,-7,24,12,52,13,12918809,429,8,1,11.58,38,-1.76,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:38:46Z,50464,2
100.17,1544679536,1192.82,51.441302,7.487535,279.3,14.65,0.16,231.18,1,-79,-5,26,15,52,2,12918810,431,9,1,14.21,38,6.06,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:38:56Z,50464,2
110.27,1544679546,1339.86,51.440508,7.485833,281.5,14.6,0.04,232.38,1,-76,-6,18,13,55,2,12918810,431,10,9,15.57,44,-1.67,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:39:06Z,50464,2
120.24,1544679555,1486.68,51.439715,7.484127,282.7,14.47,-0.33,233.71,1,-76,-6,22,13,55,4,12918811,430,11,10,20.06,36,0.5,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:39:15Z,50464,2
130.26,1544679566,1637.37,51.438969,7.482204,289.31,15.69,0.33,240.31,1,-88,-6,20,12,43,4,12918811,430,12,9,9.41,36,16.8,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:39:26Z,50464,2
141.7,1544679577,1807.47,51.438241,7.480043,290.2,15.28,-0.22,240.38,1,-107,-14,-1,8,33,4,12918811,430,13,3,2.98,602,20.7,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:39:37Z,50464,2
150.45,1544679586,1935.66,51.437677,7.478346,292.12,14.36,0.05,243.12,1,-111,-13,-2,6,28,4,12918811,430,14,3,2.43,373,21.3,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:39:46Z,50464,2
160.79,1544679597,2067.46,51.437178,7.476568,293.81,10.9,-0.13,270.34,1,-109,-11,0,9,27,4,12918811,430,15,7,10.38,440,20.34,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:39:57Z,50464,2
170.22,1544679605,2159.27,51.437762,7.476701,291.85,13.2,1.34,50.47,1,-92,-6,21,11,40,4,12918811,430,16,5,19.14,35,17.39,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:40:05Z,50464,2
180.21,1544679616,2340.85,51.438712,7.478911,292.31,22.56,0.95,57.64,1,-88,-4,18,15,43,4,12918811,430,17,0.1,3.98,37,13.91,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:40:16Z,50464,2
190.22,1544679626,2583.81,51.440046,7.481803,291.83,24.52,0.11,48.09,1,-89,-6,22,12,42,4,12918811,430,18,1,13.07,37,15.41,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:40:26Z,50464,2
200.2,1544679636,2830.87,51.441782,7.484078,279.06,25.09,0.17,31.49,1,-78,-5,37,15,54,4,12918811,430,19,0.1,4.6,45,6.34,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:40:36Z,50464,2
210.24,1544679646,3075.41,51.443688,7.485526,270.19,20.93,-1.79,22.11,1,-70,-5,10,6,63,2,12918809,429,20,8,20.06,37,11.47,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:40:46Z,50464,2
220.2,1544679656,3230.26,51.444723,7.486711,264.6,12.28,0.26,82.28,1,-73,-5,31,15,57,2,12918809,429,21,4,18.57,35,1.4,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:40:56Z,50464,2
230.23,1544679666,3361.16,51.443914,7.487255,264.35,13.77,0.14,227.38,1,-64,-4,34,15,63,2,12918809,429,22,6,18.75,45,-7.06,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:41:06Z,50464,2
240.23,1544679676,3525.18,51.443729,7.484912,263.45,20.29,0.78,267.17,1,-91,-6,13,12,41,2,12918809,429,23,5,18.34,35,2.19,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:41:16Z,50464,2
250.22,1544679685,3774.79,51.443636,7.481258,261.54,29.3,0.68,265.81,1,-92,-8,25,12,41,6,12918811,430,24,2,15.69,40,18,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:41:25Z,50464,2
260.23,1544679696,4082.26,51.443305,7.476844,259.25,32.07,0.34,261.78,1,-82,-5,22,12,51,6,12918811,430,25,4,18.72,41,10.09,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:41:36Z,50464,2
270.25,1544679706,4400.02,51.442793,7.472365,252.9,30.5,-0.3,259,1,-103,-7,7,7,30,6,12918811,430,26,1,3.15,45,20.2,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:41:46Z,50464,2
280.26,1544679716,4697.05,51.442267,7.468184,243.44,29.84,0.17,258.85,1,-109,-9,0,6,25,6,12918811,430,27,0.5,2.15,51,20,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:41:56Z,50464,2
290.19,1544679726,5001.33,51.441811,7.463876,239.9,30.43,0.04,262.8,1,-108,-10,2,6,28,32,12897050,118,28,2,3.7,33,20.38,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:42:06Z,50379,2
300.24,1544679736,5296.02,51.441598,7.45967,236.82,27.19,-0.49,267.64,1,-103,-11,-4,7,33,32,12897050,118,29,10,19.23,34,20.94,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:42:16Z,50379,2
310.22,1544679746,5578.35,51.441555,7.455593,233.99,28.97,-0.41,271,1,-87,-6,13,10,46,17,14301721,72,30,6,18.45,51,15.53,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:42:26Z,55866,2
320.21,1544679756,5865.77,51.441742,7.451486,233.91,27.67,-0.12,276.48,1,-76,-4,29,15,57,17,14301721,72,31,5,18.41,34,0.33,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:42:36Z,55866,2
330.24,1544679766,6110.89,51.442041,7.448025,233.5,22.6,0.23,279.73,1,-72,-5,29,15,55,17,14301721,72,32,6,18.42,34,-0.24,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:42:46Z,55866,2
340.22,1544679776,6340.62,51.442498,7.44481,228.43,23.92,0.39,283.13,1,-73,-5,29,15,58,17,14301721,72,33,5,17.87,37,-1.38,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:42:56Z,55866,2
350.53,1544679786,6601.42,51.443131,7.441178,223.09,26.81,-0.24,287.06,1,-76,-7,15,15,59,17,14301721,72,34,8,17.68,59,-4.72,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:43:06Z,55866,2
360.19,1544679796,6859.89,51.443889,7.437684,215.53,25.84,0.06,290.82,1,-69,-4,28,14,57,1,14301723,74,35,1,12.18,46,-6.47,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:43:16Z,55866,2
370.22,1544679806,7146.37,51.44492,7.433897,203.96,30.32,-0.11,296.77,1,-82,-5,28,15,49,1,14301723,74,36,3,15.44,35,12.97,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:43:26Z,55866,2
380.23,1544679816,7457.73,51.446456,7.430141,192.45,31.34,0.25,309.41,1,-88,-6,18,12,41,1,14301723,74,37,5,9.34,41,10.12,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:43:36Z,55866,2
390.2,1544679826,7766.65,51.448417,7.427099,184.92,30.22,-0.58,321.97,1,-101,-6,9,7,31,1,14301723,74,38,2,2.38,50,20.23,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:43:46Z,55866,2
400.27,1544679836,8065.61,51.4507,7.424908,175.31,30.11,-0.27,334.51,1,-92,-9,4,8,43,16,13806082,70,39,8,9.32,44,16.05,880,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:43:56Z,53930,2
410.2,1544679846,8361.08,51.453195,7.423484,161.98,28.97,-0.09,343.42,1,-85,-8,3,10,48,19,12897027,230,40,3,13.16,36,10.92,880,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:44:06Z,50379,2
420.22,1544679856,8644.78,51.455636,7.422339,152.67,29.96,0.62,342.15,1,-69,-6,19,9,63,10,13806082,70,41,7,17.14,36,-4.03,880,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:44:16Z,53930,2
430.22,1544679866,8945.47,51.458151,7.420711,149.91,31.66,0.39,333.78,1,-83,-13,1,10,56,10,13806082,70,42,3,13.54,32,5.17,880,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:44:26Z,53930,2
440.2,1544679876,9282.11,51.460745,7.418185,148.93,36.07,0.39,323.75,1,-78,-11,16,8,60,7,13806081,69,43,0.1,5.56,45,-0.12,880,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:44:36Z,53930,2
450.24,1544679886,9634.31,51.463132,7.414866,147.52,33.94,-0.04,313.91,1,-78,-5,22,12,53,7,13806081,69,44,3,13.69,45,1.7,880,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:44:46Z,53930,2
460.28,1544679896,9978.49,51.465128,7.411083,153.61,33.2,-0.52,308.51,1,-91,-10,2,6,45,7,13806081,69,45,10,6.02,42,16.3,880,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:44:56Z,53930,2
475.07,1544679911,10478.35,51.467953,7.405465,157.12,32.84,-0,310.73,1,-91,-11,-5,6,45,40,12896771,376,46,6,4.83,533,18.52,880,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:45:11Z,50378,2
507.86,1544679943,11460.03,51.474932,7.395282,168.78,26.32,-0.17,326.67,1,-101,-9,3,7,33,36,13565441,431,50,0.5,3.41,42,20.52,880,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:45:43Z,52990,2
517.81,1544679953,11720.46,51.476974,7.393479,171.19,23.74,-0.94,336.04,1,-105,-15,-7,4,36,36,13565441,431,51,10,4.65,39,20.77,880,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:45:53Z,52990,2
530.19,1544679966,11972.39,51.479069,7.393763,174.24,15.6,-1.81,30.63,1,-80,-5,-15,6,52,10,13884163,392,52,4,8.09,41,20.58,880,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:46:06Z,54235,2
537.76,1544679974,12071.38,51.479866,7.393551,178.03,12.44,-1.14,335.08,1,-78,-6,18,12,52,10,13884163,392,53,8,17.08,44,10.06,880,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:46:14Z,54235,2
547.79,1544679984,12191.68,51.48063,7.394412,180.85,15.94,0.65,57.69,1,-75,-5,23,11,53,10,13884163,392,54,4,16.42,35,9.53,880,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:46:24Z,54235,2
557.73,1544679993,12361.34,51.481395,7.396518,184.66,16.61,-0.36,59.2,1,-88,-8,8,8,46,10,13884163,392,55,3,12.1,33,15.08,880,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:46:33Z,54235,2
567.71,1544680003,12505.48,51.482133,7.398207,184.17,9.4,-1.33,50.31,1,-91,-10,7,6,45,10,13884163,392,56,2,12.5,40,17.08,880,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:46:43Z,54235,2
577.71,1544680014,12541.91,51.482341,7.398511,184.72,0,0,43.71,1,-88,-8,8,7,45,10,13884163,392,57,3,14.05,39,12.72,880,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:46:54Z,54235,2
587.7,1544680023,12541.91,51.482341,7.398511,184.9,0,0,43.71,1,-89,-8,11,7,45,10,13884163,392,58,0.5,9.22,41,15.58,880,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:47:03Z,54235,2
597.73,1544680033,12541.91,51.482341,7.398511,185.03,0,0,43.71,1,-89,-8,3,10,45,10,13884163,392,59,2,13.51,38,11.2,880,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:47:13Z,54235,2
607.71,1544680044,12541.91,51.482419,7.398626,186.71,6,0,41.36,1,-90,-11,0,6,48,10,13884163,392,60,0.5,6.03,40,14.45,880,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:47:24Z,54235,2
617.75,1544680053,12641.91,51.483176,7.399484,184.05,14.55,0.55,34.14,1,-78,-8,1,5,56,7,13884162,52,61,7,18.2,37,7.12,880,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:47:33Z,54235,2
627.77,1544680063,12789.81,51.484275,7.400738,185.08,14.92,-0.28,39.05,1,-87,-7,20,8,46,7,13884162,52,62,8,18.15,36,7.31,880,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:47:43Z,54235,2
637.75,1544680073,12933.84,51.485236,7.4021420000000004,182.13,13.33,-0.65,44.64,1,-80,-5,19,11,50,7,13884162,52,63,6,19.73,40,13.23,880,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:47:53Z,54235,2
647.75,1544680084,13032.67,51.48586,7.40261,181.53,8.52,-0.32,326.28,1,-84,-6,14,11,47,7,13884162,52,64,6,17.82,37,12.09,880,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:48:04Z,54235,2
657.74,1544680093,13148.9,51.486835,7.401817,181.59,12.88,-0.12,340.95,1,-91,-10,1,7,44,7,13884162,52,65,3,7.59,33,19.83,880,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:48:13Z,54235,2
683.84,1544680119,13422.52,51.489245,7.401754,174.35,5.89,0.24,1.11,1,-106,-18,-12,1,38,7,13884162,52,67,5,10.44,1568,21.11,880,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:48:39Z,54235,2
687.89,1544680123,13446.28,51.489395,7.401958,174.02,6.59,0.51,82.31,1,-86,-9,9,11,50,3,13828121,450,68,10,16.01,127,13.58,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:48:43Z,54016,2
697.77,1544680133,13544.03,51.489429,7.403452,179.92,13.68,0.39,90.65,1,-84,-7,16,11,48,3,13828121,450,69,7,18.34,44,12.14,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:48:53Z,54016,2
707.78,1544680144,13680.71,51.489403,7.405387,178.63,12.81,-0.11,87.82,1,-73,-8,24,12,60,3,13828121,450,70,6,16.33,55,-5.98,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:49:04Z,54016,2
717.78,1544680154,13812.53,51.489625,7.407272,183.45,13.04,-0.15,77.33,1,-73,-6,28,10,58,3,13828121,450,71,10,17.25,56,-4.95,1750,highway,o2,2018-12-13T05:37:15Z,2018-12-13T05:49:14Z,54016,2
11.41,1544708733,103.52,51.490592,7.413933,155.52,11.81,0.03,77.31,1,-103,-14,-1,5,36,8,13828122,452,0,6,5.03,45,18.7,1750,suburban,o2,2018-12-13T13:45:21Z,2018-12-13T13:45:33Z,54016,3
21.29,1544708743,224.98,51.490774,7.41558,150.06,11.84,-0.11,82.98,1,-97,-13,-9,6,42,7,13416987,62,1,9,5.86,1214,14.89,1750,suburban,o2,2018-12-13T13:45:21Z,2018-12-13T13:45:43Z,52410,3
31.05,1544708753,315.56,51.490683,7.416839,148.31,2.85,-1.03,96.36,1,-94,-12,5,7,43,7,13416987,62,2,5,6.37,414,19.3,1750,suburban,o2,2018-12-13T13:45:21Z,2018-12-13T13:45:53Z,52410,3
41.63,1544708763,320.6,51.490673,7.416884,148.53,0,0,95,1,-95,-11,7,10,42,7,13416987,62,3,0.5,1.06,414,14.33,1750,suburban,o2,2018-12-13T13:45:21Z,2018-12-13T13:46:03Z,52410,3
50.52,1544708772,320.6,51.490673,7.416884,148.65,0,0,100.12,1,-97,-13,5,10,41,7,13416987,62,4,2,5.84,626,18.05,1750,suburban,o2,2018-12-13T13:45:21Z,2018-12-13T13:46:12Z,52410,3
61.15,1544708783,406.97,51.489843,7.417471,150.09,14.81,0.54,166.06,1,-98,-13,4,6,41,7,13416987,62,5,0.5,1.39,240,18.59,1750,suburban,o2,2018-12-13T13:45:21Z,2018-12-13T13:46:23Z,52410,3
71.28,1544708794,553.12,51.488517,7.417773,153.99,15.14,0.07,178.47,1,-100,-14,-3,5,39,7,13416987,62,6,10,4.77,1198,19.25,1750,suburban,o2,2018-12-13T13:45:21Z,2018-12-13T13:46:34Z,52410,3
81.98,1544708804,702.95,51.487229,7.418059,152.36,14,-0.61,141.78,1,-103,-14,-3,5,37,5,13416986,61,7,8,4.61,952,20.27,1750,suburban,o2,2018-12-13T13:45:21Z,2018-12-13T13:46:44Z,52410,3
90.96,1544708812,826.12,51.486301,7.4186820000000004,142.44,11.53,-0.85,186.11,1,-100,-11,1,9,37,5,13416986,61,8,5,3.14,524,19.69,1750,suburban,o2,2018-12-13T13:45:21Z,2018-12-13T13:46:52Z,52410,3
102.44,1544708824,963.58,51.485107,7.418865,144.71,11.51,-0.73,159.31,1,-102,-14,-5,6,37,5,13416986,61,9,8,3.67,989,21.14,1750,suburban,o2,2018-12-13T13:45:21Z,2018-12-13T13:47:04Z,52410,3
113.03,1544708835,1100.93,51.483937,7.418404,146.62,13.82,0.02,210.53,1,-106,-16,-4,5,36,5,13416986,61,10,6,0.81,1375,20.88,1750,suburban,o2,2018-12-13T13:45:21Z,2018-12-13T13:47:15Z,52410,3
120.76,1544708843,1195.32,51.483257,7.417658,143.3,12.93,-0.13,211.59,1,-106,-17,-8,4,36,17,13427483,306,11,4,3.6,839,20.73,1750,suburban,o2,2018-12-13T13:45:21Z,2018-12-13T13:47:23Z,52451,3
130.7,1544708853,1305.37,51.482387,7.417048,146.6,10.25,0.31,200.43,1,-100,-12,0,6,38,17,13427483,146,12,10,4.37,622,21.21,1750,suburban,o2,2018-12-13T13:45:21Z,2018-12-13T13:47:33Z,52451,3
141.64,1544708864,1395.7,51.481657,7.416662,150.94,0,-1.93,199.34,1,-97,-14,-4,8,43,17,13427483,146,13,5,3.64,827,18.44,1750,suburban,o2,2018-12-13T13:45:21Z,2018-12-13T13:47:44Z,52451,3
151.09,1544708873,1407.2,51.481464,7.416682,152.13,7.38,1.54,129.06,1,-97,-14,-4,6,43,9,13884185,134,14,7,5.53,347,18.41,1750,suburban,o2,2018-12-13T13:45:21Z,2018-12-13T13:47:53Z,54235,3
160.72,1544708883,1516.93,51.481543,7.418261,147.48,15.16,0.05,83.8,1,-92,-14,1,7,48,9,13884185,27,15,9,6.68,784,16.47,1750,suburban,o2,2018-12-13T13:45:21Z,2018-12-13T13:48:03Z,54235,3
181.98,1544708903,1876.67,51.482032,7.423489,135.79,18.74,-0.59,78.12,1,-101,-12,-3,6,36,17,13823003,266,17,5,4.65,569,20.14,1750,suburban,o2,2018-12-13T13:45:21Z,2018-12-13T13:48:23Z,53996,3
190.68,1544708912,2032.1,51.482336,7.425615,128.74,14.75,-0.07,77.39,1,-91,-10,5,6,43,13,13825561,339,18,6,9.07,282,15.05,1750,suburban,o2,2018-12-13T13:45:21Z,2018-12-13T13:48:32Z,54006,3
200.7,1544708923,2158.2,51.48256,7.427331,132.2,7.43,-1.23,80.34,1,-91,-13,1,6,48,13,13825561,339,19,9,9.6,367,17.97,1750,suburban,o2,2018-12-13T13:45:21Z,2018-12-13T13:48:43Z,54006,3
211.06,1544708932,2241.72,51.482578,7.428654,134.17,13.92,1.19,92.51,1,-93,-14,0,7,46,13,13825561,339,20,2,3.3,276,17.73,1750,suburban,o2,2018-12-13T13:45:21Z,2018-12-13T13:48:52Z,54006,3
220.27,1544708942,2359.18,51.482456,7.430342,137.78,12.88,0.71,97.06,1,-86,-7,10,5,48,12,13823003,266,21,0.5,8.3,50,8.73,1750,suburban,o2,2018-12-13T13:45:21Z,2018-12-13T13:49:02Z,53996,3
230.23,1544708952,2472.19,51.48231,7.431917,142.6,6.58,-0.91,97.24,1,-81,-8,7,11,49,12,13823003,266,22,0.1,4.42,38,14.44,1750,suburban,o2,2018-12-13T13:45:21Z,2018-12-13T13:49:12Z,53996,3
240.23,1544708962,2490.49,51.482291,7.432122,142.73,0,0,98.27,1,-88,-8,7,10,46,12,13823003,266,23,2,11.11,56,11.27,1750,suburban,o2,2018-12-13T13:45:21Z,2018-12-13T13:49:22Z,53996,3
250.27,1544708972,2490.49,51.482291,7.432122,142.6,0,0,98.27,1,-88,-13,3,8,50,12,13823003,266,24,3,11.93,58,17.33,1750,suburban,o2,2018-12-13T13:45:21Z,2018-12-13T13:49:32Z,53996,3
260.26,1544708982,2490.49,51.482291,7.432122,142.45,0,0,98.27,1,-87,-9,9,7,47,12,13823003,266,25,5,14.61,48,18.84,1750,suburban,o2,2018-12-13T13:45:21Z,2018-12-13T13:49:42Z,53996,3
270.28,1544708992,2490.49,51.482291,7.432122,142.26,0,0,98.27,1,-87,-13,1,7,51,12,13823003,266,26,3,9.77,55,11.84,1750,suburban,o2,2018-12-13T13:45:21Z,2018-12-13T13:49:52Z,53996,3
280.32,1544709003,2517.88,51.482261,7.432685,137.26,9.74,1.08,97,1,-73,-8,15,14,60,12,13823003,266,27,9,18.42,45,1.39,1750,suburban,o2,2018-12-13T13:45:21Z,2018-12-13T13:50:03Z,53996,3
290.32,1544709012,2621.96,51.482151,7.434194,141.52,11.87,0.38,96.48,1,-76,-7,9,11,57,12,13823003,266,28,8,17.41,54,-3.8,1750,suburban,o2,2018-12-13T13:45:21Z,2018-12-13T13:50:12Z,53996,3
300.27,1544709022,2750.4,51.482022,7.436004,144.94,11.85,-0.77,97.39,1,-75,-6,16,10,58,12,13823003,266,29,5,16.85,46,9.02,1750,suburban,o2,2018-12-13T13:45:21Z,2018-12-13T13:50:22Z,53996,3
310.29,1544709032,2844.44,51.481919,7.437392,145.73,10.33,-0.19,98.34,1,-66,-10,13,10,63,12,13823003,266,30,4,17.21,47,-3.16,1750,suburban,o2,2018-12-13T13:45:21Z,2018-12-13T13:50:32Z,53996,3
320.26,1544709042,2918.94,51.481826,7.438473,147.54,3.83,0.27,97.36,1,-65,-7,21,7,63,12,13823003,266,31,5,17.12,31,-4.89,1750,suburban,o2,2018-12-13T13:45:21Z,2018-12-13T13:50:42Z,53996,3
330.27,1544709052,2999.88,51.481761,7.439742,150.12,12.98,-0.37,94.74,1,-60,-6,21,15,63,12,13823003,266,32,8,18.81,45,-7.98,1750,suburban,o2,2018-12-13T13:45:21Z,2018-12-13T13:50:52Z,53996,3
